hotel_id,city_id,hotel_name,price_per_night,rating
14923,279,"Меҳмонхонаи '"Вахш'"",171.19,3.00
14924,279,Atlas Hotel,336.48,4.10
14925,279,Меҳмонхонаи Кохи Афсарон,100.12,3.10
14926,279,Hotel-Hostel Kurush 122,315.56,4.40
14927,279,Отель 777,489.03,1.60
14928,279,Hotel Mercury,262.12,4.00
14929,279,"Гостиница '"Душанбе '"",247.99,3.50
14930,279,Hotel Sharq,433.27,1.60
14931,279,Фарxанг,498.33,3.70
14932,279,Меҳмонхона,245.46,4.20
14933,279,Меҳмонхона,193.29,1.80
14934,279,"'"Авеста'"",476.96,4.90
14935,279,меҳмонхона ОРИЁ,176.26,1.60
14936,279,Меҳмонхона,467.49,3.70
14937,279,"Меҳмонхонаи '"Меридиан'"",178.70,2.80
14938,279,Гулпарвар,313.31,4.90
14939,280,Unumizu Cusco Hotel,127.41,2.50
14940,280,Hatun Wasi,400.75,3.90
14941,280,Saya Wasi,118.42,4.70
14942,280,La Lune one suite hotel,291.60,1.70
14943,280,Inka's Yllari,123.22,1.10
14944,280,Casa La Sambleña Inn,141.03,2.50
14945,280,Wakapunku,172.41,3.40
14946,280,La Casa del visitante,172.88,4.20
14947,280,Secret Garden $,233.98,2.80
14948,280,Eco Home View,219.01,3.70
14949,280,Hotel Royal Inn Cusco,150.47,2.00
14950,280,Comarca,239.59,3.30
14951,280,Airbnb Cusco Family- El Tip Viajero Hotels and Campings,214.49,4.60
14952,280,JW Marriott Hotel Cusco,307.45,5.00
14953,280,Palacio Nazarenas,398.18,5.00
14954,280,Hotel Siete Ventanas,268.23,4.60
14955,280,Q'armen Q'a Hotel,372.07,1.50
14956,280,Hotel Suenos del Inka,319.54,3.40
14957,280,Palacio del Inka,375.55,5.00
14958,280,Garcilaso,455.39,1.80
14959,281,旅館 歌藤,376.47,4.20
14960,281,旅館 歌藤,290.26,3.60
14961,281,旅館 歌藤,318.64,1.10
14962,281,竹林院,163.89,2.00
14963,281,桜山荘 花屋,149.49,1.80
14964,281,あたらしや旅館,264.77,2.30
14965,281,大峯山洞川温泉 さら徳旅館,377.55,3.70
14966,281,温泉名水の宿 旅館 紀の国屋甚八,260.94,3.00
14967,281,宿 花屋徳兵衛,308.29,4.20
14968,281,桝源旅館,164.89,3.60
14969,281,旅館久保治,325.18,1.10
14970,281,いろは旅館,365.99,3.90
14971,281,観峯荘にしぎ,473.03,1.40
14972,281,花あかりの宿 柳屋,495.74,4.60
14973,281,光緑園 西清,158.53,5.00
14974,281,吉野ホテル 芳雲館,152.27,2.10
14975,281,朝日館,359.88,3.40
14976,281,山紫水明の宿 美吉野 桜庵,216.47,3.00
14977,281,竹林院群芳園西館,323.44,1.30
14978,281,文芸の宿 櫻花壇,269.49,1.50
14979,297,Morabeza,231.63,1.40
14980,282,Hotel Casa Lucía,269.25,5.00
14981,282,Hotel Hilton Buenos Aires,288.02,5.00
14982,282,Four Seasons,329.17,5.00
14983,282,Hotel Faena,443.66,2.80
14984,282,Hotel Paris,373.10,3.90
14985,282,Claridge Hotel,147.98,5.00
14986,282,Hotel de la Rue,133.74,1.20
14987,282,HTL 9 de Julio,494.53,4.00
14988,282,Downtown Apartment,245.90,2.50
14989,282,Entis Residencia Universitaria,464.90,1.40
14990,282,Sheraton Hotel & Convention Center,255.38,5.00
14991,282,Dazzler Polo,361.61,1.70
14992,282,Alvear Icon Hotel,463.23,5.00
14993,282,Hotel Madero,357.35,1.30
14994,282,Hotel Pedraza,168.43,3.90
14995,282,Bisonte Libertad,329.40,1.30
14996,282,Broadway Hotel & Suites,169.13,4.00
14997,282,Hotel Boutique Tiana,292.81,5.00
14998,282,Piedras Suites,284.99,1.60
14999,282,Crisol Mundial,270.65,2.70
15000,283,Hotel Dr. César Carman,189.64,4.00
15001,283,Yrigoyen 111 Hotel,416.91,3.30
15002,283,Hotel Garden,430.80,4.10
15003,283,Azur Real Hotel Boutique,256.13,2.90
15004,283,On Apart,328.03,3.00
15005,283,Alex Hotel,250.34,2.40
15006,283,Hotel Dorrego,185.37,3.50
15007,283,Amérian Córdoba Park Hotel,196.15,1.10
15008,283,Cordoba Inn,241.68,2.20
15009,283,Hotel Elvetia,110.80,2.20
15010,283,Ciudad Prado,496.49,3.50
15011,283,Ex-Hotel Sheraton Córdoba,108.87,5.00
15012,283,Holiday Inn Córdoba,372.08,4.20
15013,283,Munich,473.90,1.30
15014,283,Hotel Buen Pastor,411.46,2.80
15015,283,NH Urbano,131.51,2.90
15016,283,Gran Savoy Hotel,254.66,4.70
15017,283,Hotel Albenix,491.00,1.70
15018,283,Petit Continental Hotel,420.76,2.50
15019,283,Cochera Hotel,415.14,3.00
15020,284,Pier One Sydney,170.47,1.90
15021,284,Hilton Sydney,230.69,5.00
15022,284,Harbour Rocks Hotel,135.92,5.00
15023,284,"West Hotel Sydney, Curio Collection by Hilton",329.54,4.50
15024,284,The Sebel,153.37,2.70
15025,284,Four Seasons Hotel,366.33,5.00
15026,284,Sydney Potts Point Central Apartment Hotel,332.07,2.10
15027,284,Hotel Rockdale,185.31,2.80
15028,284,Hunters Hill Hotel,329.67,3.00
15029,284,Milson Serviced Apartments - Lobby,459.93,3.10
15030,284,Harry's,202.55,4.10
15031,284,QT Bondi,166.84,3.60
15032,284,Vibe Hotel,374.53,1.20
15033,284,Grace Hotel,192.68,4.30
15034,284,ParkRoyal Darling Harbour Sydney,285.75,4.10
15035,284,Hotel Pullman at Sydney Olympic Park,406.85,5.00
15036,284,Holiday Inn Old Sydney,294.28,1.60
15037,284,Adina Apartment Hotel,109.32,5.00
15038,284,Central Studio Hotel,301.88,3.90
15039,284,The Sydney Boulvevard Hotel,299.00,4.00
15040,286,Hilton Vienna Waterfront,283.77,4.00
15041,285,遠雄悅來飯店,257.40,5.00
15042,285,仟台大飯店,158.45,3.50
15043,285,汎特希公寓,340.91,4.50
15044,285,永祺飯店,110.58,4.20
15045,285,東旭觀海酒店,478.11,3.00
15046,285,藍色玻璃海民宿,458.15,3.90
15047,285,古拉民宿,307.20,4.70
15048,285,百事達國際飯店,214.52,3.60
15049,285,承億文旅山知道,126.01,4.00
15050,285,花蓮布洛灣大飯店,392.80,2.00
15051,285,藝境-綠舞漫旅,135.70,1.20
15052,285,藝境-人文美學風格民宿,278.39,3.40
15053,285,馨憶精緻民宿,321.32,2.40
15054,285,多羅滿休閒商務旅館,162.39,3.30
15055,285,艾米卡薩民宿,158.49,3.00
15056,285,Artzone,253.20,2.60
15057,285,花蓮火車站君家住宿,156.94,2.90
15058,285,歐遊國際連鎖精品旅館-花蓮館,469.28,3.90
15059,285,花蓮美侖大飯店,295.36,1.30
15060,285,慢點B&B,280.81,2.20
15061,286,Ibis Wien Hauptbahnhof,325.66,4.70
15062,286,Novotel Wien Hauptbahnhof,460.56,4.00
15063,286,Hotel Lucia,181.59,4.20
15064,286,Steigenberger Hotel Herrenhof,367.32,2.80
15065,286,Imperial,258.98,1.80
15066,286,Austria Trend Hotel Savoyen,374.42,4.30
15067,286,The Amauris,474.56,3.90
15068,286,Spark by Hilton Messe Prater,226.71,1.30
15069,286,acom-Hotel Vienna,494.71,4.00
15070,286,The Levante Parliament,258.13,4.70
15071,286,Hotel Stefanie,375.17,4.00
15072,286,Die Josefine,230.39,3.10
15073,286,Motel One Wien Westbahnhof,215.54,1.90
15074,286,Hotel Stasta,206.51,3.30
15075,286,Hotel Motto,142.99,4.90
15076,286,Ibis Styles,353.37,2.40
15077,286,Motel One Hauptbahnhof,257.76,4.20
15078,286,Hotel Gleiss Vienna,167.89,3.60
15079,286,Hotel de France,482.80,5.00
15080,287,Four Seasons,443.24,5.00
15081,287,Hilton,235.65,5.00
15082,287,Marriott Abşeron Otel,321.49,5.00
15083,287,Hilton Garden Inn Baku,213.28,4.00
15084,287,Amadeo Hotel & Apartments,362.17,0.00
15085,287,Gallery Hotel,139.88,3.80
15086,287,Shah Palace Hotel Baku,413.06,4.30
15087,287,Riviera Hotel - Rivyera Otel \ Bayıl,486.26,4.90
15088,287,Ammar Grand Hotel,425.84,4.00
15089,287,Supreme Otel \ Bakıxanov,301.62,1.60
15090,287,Park Inn Radisson,255.94,4.40
15091,287,Avropa Oteli,423.19,4.90
15092,287,The Ritz-Carlton Baku,246.46,2.20
15093,288,Кляштарны,182.30,4.00
15094,288,Беларусь,434.10,3.00
15095,287,Lake Palace,444.28,3.40
15096,287,Excelsior,430.72,1.20
15097,287,Bakı Marriott Otel Bulvar,264.25,3.60
15098,287,Pullman Hotel Baku,155.92,5.00
15099,287,Sapphire Hotel & Restaurant,359.27,5.00
15100,287,Crown Hotel - Kroun Otel \ Bayıl,209.94,3.10
15101,287,Museum Inn Boutique Hotel,350.88,2.40
15102,288,Crowne Plaza Minsk,389.44,2.20
15103,288,Willing Hotel,331.03,4.70
15104,288,East Time Hotel,305.75,1.10
15105,288,Гатэль Пекін,216.01,5.00
15106,288,Hampton by Hilton,318.62,3.00
15107,288,Спорт Тайм,360.48,2.00
15108,288,Гатэль Губернскі,375.78,3.30
15109,288,Славянская,313.58,5.00
15110,288,Marriott,313.66,5.00
15111,288,DoubleTree by Hilton,286.44,1.20
15112,288,Экспрэс,299.02,4.00
15113,288,40 год Перамогі,340.91,3.20
15114,288,Дыпсэрвіс Хол,236.81,5.00
15115,288,IT Time,283.92,2.00
15116,288,Гасцініца Мінпрыроды,265.67,4.70
15117,288,Еўропа,119.78,5.00
15118,288,Планета,166.74,3.50
15119,288,BonHotel,282.80,3.00
15120,292,New Tourist Hotel,233.38,3.70
15121,290,Hotel Mepas,408.20,2.20
15122,290,Pansion Čardak,158.30,2.30
15123,290,HA,497.19,4.00
15124,290,Kriva Ćuprija II,243.58,4.00
15125,290,Hotel Mostar,375.23,4.00
15126,290,Amicus Aparthotel,193.20,4.00
15127,290,Pasha,348.36,4.00
15128,290,Hotel BUNA,254.77,4.00
15129,290,Carpe Diem,149.36,5.00
15130,290,Emporia Hotel - Carski Vinogradi,365.28,2.10
15131,290,Kalima Resort,472.47,4.00
15132,290,City Hotel,389.36,4.00
15133,290,Heritage hotel Villa Fortuna,411.33,2.10
15134,290,Kapetanovina,333.20,2.50
15135,290,Villa Salvia,307.89,3.00
15136,290,Villa Palma,382.02,3.00
15137,290,Hotel Neretva - Tapestry Collection by Hilton,214.52,3.10
15138,290,Hotel Hercegovina,389.92,2.80
15139,290,Luxury Heritage Apartments,209.48,1.80
15140,290,Hotel Patria,244.59,2.40
15141,290,Ada,110.40,1.10
15142,291,Motel Love Time,184.96,2.50
15143,291,Bahia Plaza Hotel,421.40,1.70
15144,291,Pirâmide Luxor,357.74,3.50
15145,292,Hotel Havila Residence,474.95,2.80
15146,292,Dorado Hotel,458.01,4.40
15147,292,Hotel Amahoro,478.51,3.60
15148,292,La Casa Hôtel,413.89,2.40
15149,292,Hôtel Dolce Vita Resort,404.29,3.40
15150,292,Sun Safari Club,189.91,3.90
15151,292,Belair Residence,144.20,3.10
15152,292,Emeraude Hotel,111.82,4.70
15153,292,Star Hotel,432.06,1.00
15154,292,Tanganyika Lake View,453.30,2.60
15155,292,Hôtel Agasago,362.85,1.10
15156,292,Safari Gate Hotel,140.00,3.00
15157,292,Best Outlook Hotel,492.07,4.00
15158,292,Top Hill Residence Kiriri,197.34,4.10
15159,292,Hotel Source du Nil,264.99,2.50
15160,292,La Résidence,342.23,3.40
15161,292,Hotel Mombasa,232.53,2.50
15162,292,Garona Guest House,195.70,2.40
15163,292,Karera Beach Hotel,450.33,3.50
15164,292,Hotel Restaurant le Tanganyika,310.86,1.90
15165,293,Luxtral Hôtel,194.74,3.00
15166,293,COFE Hôtel,313.75,3.00
15167,293,Le best hotel,122.51,3.60
15168,293,Hôtel Jouvence 2000,157.90,2.00
15169,293,Hôtel Printyva,470.18,4.70
15170,293,ORLY Hôtel,446.96,2.30
15171,293,Hôtel Manga,134.95,1.20
15172,293,Hôtel Palace,456.58,1.20
15173,293,Dolcena Palace Hôtel,375.84,3.00
15174,293,Fraicheur Hôtel,405.01,3.70
15175,293,Hôtel Delta,132.68,3.50
15176,293,Ciraton Hôtel,134.83,3.40
15177,293,Yata Hôtel,348.91,2.00
15178,293,Hôtel Le fibi,406.71,2.00
15179,293,Hôtel Séjour des Princes,130.05,2.60
15180,293,Hôtel Happy,221.05,2.00
15181,293,Printemps,458.68,2.40
15182,293,Xaviera Hotel,109.40,3.00
15183,293,La Falaise,135.16,4.60
15184,293,Hilton Yaoundé,155.93,5.00
15185,294,Connemara Coast Hotel,267.31,1.50
15186,294,Maldron Hotel Sandy Road Galway,144.07,4.00
15187,294,Ardilaun Hotel,431.11,4.00
15188,294,Menlo Park Hotel,378.51,4.00
15189,294,The G,187.82,5.00
15190,294,Park House Hotel,259.48,4.40
15191,294,Salthill Hotel,361.27,4.00
15192,294,Glenlo Abbey,306.94,5.00
15193,294,Clybaun Hotel,419.41,4.00
15194,294,Eyre Square Hotel,325.79,3.50
15195,294,Residence Hotel,262.65,4.40
15196,294,The Skeffington Arms Hotel,314.90,4.10
15197,294,The Victoria Hotel,173.33,4.80
15198,294,Leonardo Hotel Galway,397.49,3.80
15199,294,"Maldron Hotel Galway, Oranmore",120.42,3.00
15200,294,The Continental Boutique Residence,488.60,4.50
15201,294,Harbour Hotel,377.02,3.30
15202,294,Kingsvalley Hotel,276.91,3.00
15203,294,Claregalway Hotel,494.06,4.00
15204,294,The Arches Hotel,152.44,3.00
15205,295,Sheraton Suites Calgary Eau Claire,295.25,2.80
15206,295,Coast Calgary Downtown Hotel & Suites by APA,233.22,2.70
15207,295,BEST WESTERN PLUS Port O' Call Hotel,207.25,1.60
15208,295,Wingate by Wyndham Calgary Airport,327.84,2.40
15209,295,Hilton Garden Inn Calgary Downtown,436.18,3.00
15210,295,Sandman Hotel & Suites Calgary West,295.86,2.50
15211,295,Radisson Hotel & Conference Centre Calgary Airport,106.59,2.50
15212,295,Calgary Airport Marriott In-Terminal Hotel,479.12,2.70
15213,295,Ramada Limited Calgary Northwest,331.00,4.50
15214,295,Hotel Blackfoot,423.23,4.00
15215,295,Comfort Inn & Suites South,200.46,3.20
15216,295,Best Western Plus,359.77,3.30
15217,295,Amenida Residences,199.58,3.30
15218,295,Element Calgary Downtown,369.33,3.00
15219,295,Sandman Signature Calgary Downtown Hotel,327.30,4.60
15220,295,Comfort Inn & Suites University,133.13,1.40
15221,295,Hotel Arts Kensington,199.99,2.90
15222,295,Fairfield Inn & Suites Calgary Downtown,158.40,2.40
15223,295,Comfort Inn & Suites Calgary Airport,362.47,2.30
15224,295,Riviera Plaza & Conference Centre,272.11,4.40
15225,296,Bluenose Inn & Suites,441.27,1.80
15226,296,Best Western Plus Dartmouth Hotel & Suites,478.38,1.10
15227,296,Holiday Inn Express & Suites Halifax – Dartmouth,370.07,1.70
15228,296,The Garden South Park Inn,399.51,3.80
15229,296,Cambridge Suites - Halifax,461.55,4.50
15230,296,The Barrington Hotel,276.47,3.80
15231,296,Four Points by Sheraton Halifax,315.54,2.80
15232,296,Muir,320.78,1.60
15233,296,Chateau Bedford,255.08,1.60
15234,296,Residence Inn Halifax Downtown,206.51,2.60
15235,296,Westin Nova Scotian,383.64,1.80
15236,296,Prince George Hotel,185.55,4.50
15237,296,Holiday Inn Express & Suites Halifax-Bedford,180.61,4.60
15238,296,Hampton Inn by Hilton Halifax Downtown,347.39,4.30
15239,296,DoubleTree by Hilton Halifax Dartmouth,408.45,1.60
15240,296,Comfort Inn Halifax,376.89,3.70
15241,296,Commons Inn,353.90,3.20
15242,296,The Lord Nelson Hotel & Suites,137.14,3.80
15243,296,Residence Inn Halifax Downtown,354.25,3.30
15244,296,Brewery Park Hotel,287.34,4.50
15245,297,Meliá Dunas Beach Resort & Spa,417.41,4.40
15246,297,Hotel Riu Funana,146.65,5.00
15247,297,Hilton Cabo Verde Sal Resort,109.92,5.00
15248,297,Hotel Riu Cabo Verde,173.01,5.00
15249,297,Hotel Riu Palace Santa Maria,263.70,5.00
15250,297,Ocean Café Hotel,230.00,2.90
15251,297,ApartHotel Nautilus,425.43,3.80
15252,297,Vila Verde Resort,379.73,4.00
15253,297,Melia Llana Beach Resort & Spa,433.87,5.00
15254,297,Blue Eagle Hotel,402.71,4.20
15255,297,VOI Vila do Farol Resort,294.48,2.60
15256,297,ROBINSON Club Cabo Verde,160.49,2.30
15257,297,Paradise Beach Hotel and SPA,470.05,1.00
15258,297,Angulo house,210.46,1.70
15259,297,Budha Beach Hotel,375.69,2.70
15260,297,Odjó d'Água,161.70,4.00
15261,297,Aparthotel Santa Maria Beach,306.69,1.40
15262,297,Porta do Vento,422.49,1.60
15263,297,Holiday B&B,331.84,1.30
15264,298,The Bath Priory,433.40,3.00
15265,298,DoubleTree by Hilton Bath,244.20,4.00
15266,298,Royal Hotel,275.49,4.70
15267,298,The Ayrlington,284.76,4.30
15268,298,Hampton by Hilton Bath City,374.73,1.20
15269,298,The Lansdown Grove Hotel,255.40,4.30
15270,298,eight,385.91,1.90
15271,298,The Royal Crescent Hotel,351.51,3.30
15272,298,The Francis Hotel,253.65,1.70
15273,298,The Yard in Bath,464.15,3.30
15274,298,Premier Inn Bath City Centre,203.09,2.90
15275,298,The Bath Spa Hotel,161.42,3.20
15276,298,The Gainsborough Bath Spa,121.38,2.10
15277,298,The Woolpack Inn,323.75,2.00
15278,298,The Radstock Hotel,213.05,1.30
15279,298,The Abbey Hotel,198.23,2.30
15280,298,Travelodge,390.53,1.60
15281,298,Combe Grove Manor Hotel,400.71,3.90
15282,298,Wentworth House,417.94,3.60
15283,298,Bailbrook House Hotel,267.85,1.20
15284,299,Hotel Sirius,347.82,2.80
15285,299,Hotel Amazona,280.03,2.30
15286,299,Swiss Diamond Hotel Prishtina,257.21,5.00
15287,299,Magra Austria Hotel & Resturant,278.08,3.20
15288,299,Hotel Nartel,262.87,1.60
15289,299,City Inn,177.85,4.00
15290,299,Hotel Parlament,299.87,4.90
15291,299,Emerald Hotel,282.37,5.00
15292,299,Hotel ANA,155.64,1.90
15293,299,Golden Hotel Prishtina,134.43,4.40
15294,299,Hotel Royal,247.66,1.70
15295,299,Golden Hotel Prishtina,113.93,3.10
15296,299,Etnomania,388.99,1.50
15297,299,My home away,302.07,3.20
15298,299,Stay Ok Prishtina,343.39,3.10
15299,299,Hotel Arena,384.25,4.80
15300,299,Hotel Opera,486.20,3.40
15301,299,Urban Boutique Hotel Prishtina,464.14,1.80
15302,299,Elite Homes,191.94,1.00
15303,299,Villat Lisi,294.21,3.10
15304,300,Metropol Palace,256.14,2.20
15305,300,Хотел Бристол,132.66,5.00
15306,300,Краун Плаза Београд,401.84,3.10
15307,300,Хотел Праг,211.72,3.00
15308,300,Хотел Возарев,304.10,2.20
15309,300,Hotel Heritage,325.65,3.40
15310,300,Хотел Москва,422.39,4.00
15311,300,Maison Royale Hotel,205.57,4.90
15312,300,Garni Hotel Centar No. 1,446.82,4.00
15313,300,Хилтон Београд,151.07,5.00
15314,300,Royal Inn,339.44,2.50
15315,300,Envoy Hotel,165.23,4.00
15316,300,Хотел Србија,341.52,2.70
15317,300,Хотел Н,246.26,1.40
15653,318,Hotel SOL,106.86,3.40
15318,300,Хотел Невски,212.39,4.00
15319,300,Хотел Орашац,193.00,1.20
15320,300,City Savoy,267.33,4.00
15321,300,Moxy Belgrade,145.57,2.10
15322,300,Mercure Belgrade Excelsior,219.49,2.50
15323,300,Belgrade Art Hotel,170.16,2.60
15324,301,Sheraton Dallas,180.72,2.60
15325,301,W Dallas - Victory,304.65,1.70
15326,301,Omni Dallas Hotel,157.71,1.60
15327,301,Renaissance Dallas Hotel,115.26,1.30
15328,301,Dallas Marriott City Center,149.00,4.60
15329,301,Hyatt Regency Dallas,354.89,3.80
15330,301,The Pittman,284.65,4.90
15331,301,Days Inn,430.15,1.20
15332,301,Candlewood Suites Dallas Market Center Love Field,413.47,2.50
15333,301,Aloft Dallas Downtown,445.97,2.70
15334,301,Statler Hotel,150.34,2.80
15335,301,SpringHill Suites Dallas Downtown/West End,196.00,3.40
15336,301,Hampton Inn & Suites Dallas Downtown,188.24,4.30
15337,301,Baymont Inn & Suites Dallas Love Field,153.00,1.50
15338,301,Days Inn,481.07,3.50
15339,301,Graduate by Hilton Dallas,446.03,4.60
15340,301,Sonesta Select Dallas Central Expressway,380.65,4.40
15341,301,Dallas Marriott Suites Medical/Market Center,264.86,1.70
15342,301,Courtyard Dallas Medical/Market Center,309.07,1.80
15343,301,Days Inn Market Center Dallas,449.16,2.70
15344,302,桂林环球大酒店,176.38,4.00
15345,302,四季春天酒店,426.49,4.00
15346,302,维也納国际酒店,283.88,1.60
15347,302,桂林宾馆,198.88,4.00
15348,302,桂林百悦酒店,467.10,4.50
15349,302,漓江大瀑布饭店,235.36,1.20
15350,302,Secret Courtyard Resort,157.52,1.90
15351,302,桂林九龙别墅酒店,151.16,4.70
15352,302,好地方江景酒店,134.94,4.60
15353,302,Zen Tea House,156.78,4.80
15354,302,桂林会展中心酒店,166.00,5.00
15355,302,悦璟酒店,421.29,2.70
15356,302,杉湖大酒店,145.46,2.30
15357,302,桂林水月逸象山院子,245.96,2.10
15358,302,香格里拉大酒店,100.10,2.00
15359,302,花园假日酒店,188.74,2.70
15360,302,西山商务大酒店,257.57,1.40
15361,302,MinFeng International Hotel,461.46,4.00
15362,302,桂林榕湖饭店,378.94,1.20
15363,302,Sheraton,418.94,3.20
15364,303,Villa Kristina,353.13,4.70
15365,303,Gasthof Gosausee,176.17,3.00
15366,303,Die Wasnerin,424.06,4.00
15367,303,Hotel Koller,451.22,4.00
15368,303,Hotel Kerschbaumer,235.73,3.00
15369,303,Vitalhotel Gosau,168.75,3.00
15370,303,Hotel Dachsteinresort,139.23,1.80
15371,303,MONDI-HOLIDAY Seeblickhotel Grundlsee,105.15,2.60
15372,303,Hotel Landhaus Auswinkl,206.04,3.90
15373,303,Aparthotel Ramsau,260.47,4.00
15374,303,Hotel Sommerhof,156.60,4.00
15375,303,Landhotel Agatha Wirt,218.26,2.00
15376,303,Alpenhotel Dachstein,236.89,3.00
15377,303,Pension Bergblick,389.76,1.40
15378,303,Apartments Haus Bergblick,409.05,3.80
15379,303,Dachsteinkönig,321.94,4.00
15380,303,Berghotel Türlwand,156.07,3.80
15381,303,Vivea Gesundheitshotel Bad Goisern,334.04,4.00
15382,303,Hotel Seevilla Altaussee,426.46,4.00
15383,303,COOEE alpin Hotel Dachstein,211.28,3.00
15384,304,Hilton Nicosia,485.96,5.00
15385,304,Gate22 Boutique Hotel,357.75,3.80
15386,304,Bellapais Gardens,268.76,1.50
15387,304,The Abbey Inn,300.33,3.30
15388,304,The Residence,495.59,3.30
15389,304,Merit Lefkoşa Hotel & Casino,402.81,3.00
15390,304,Semeli Hotel,332.30,3.30
15391,304,Amyth of Nicosia,230.83,2.30
15392,304,Cleopatra,485.75,4.00
15393,304,Delphi Hotel,139.07,2.20
15394,304,The Classic Hotel,135.82,3.00
15395,304,MAP Boutique Hotel,390.68,4.60
15396,304,Ledra Palace,363.44,5.00
15397,304,Enkaya HOTEL,492.93,4.80
15398,304,The Landmark Nicosia,257.42,1.70
15399,304,Xanthis Hostel,391.62,3.30
15400,304,Saray Hotel,455.46,2.90
15401,304,Tasev Guesthouse,427.19,2.30
15402,304,Grand Pasha Hotel & Casino,199.31,1.00
15403,304,Asty Hotel,357.30,4.10
15404,305,Hostal Pangea,303.86,4.00
15405,305,Gran Hotel Costa Rica,142.24,3.10
15406,305,Hotel Aranjuez,276.24,4.70
15407,305,Casa 69,468.90,1.90
15408,305,Costa Verde Inn,313.47,2.30
15409,305,Hotel 1492,224.09,1.10
15410,305,Wyndham San José Herradura,340.44,4.00
15411,305,SJO Oasis Hostel,295.63,2.70
15412,305,Selina San José,167.82,2.30
15413,306,HAVANA VIDA,246.60,4.00
15414,305,Hampton Inn & Suites,326.77,1.40
15415,305,Holiday Inn Express,278.23,2.20
15416,305,Rincón del Valle Hotel & Suites,397.88,2.10
15417,305,Alta Hotel,355.86,4.40
15418,305,Hotel Dos Palmas,275.43,2.60
15419,305,Hotel Casa Las Orquídeas,226.98,1.00
15420,305,Lop Inn,335.48,1.30
15421,305,Hotel Rincón de San José,208.00,1.50
15422,305,Hotel Casino Taormina,474.52,4.60
15423,305,Apartotel Villas de Cariari,230.57,4.80
15424,305,Vista Los Volcanes,106.06,1.90
15425,306,Hotel Armadores de Santander,235.65,3.20
15426,306,Meliá Cohiba,210.85,5.00
15427,306,Iberostar Grand Packard,139.76,5.00
15428,306,Meliá Habana,120.65,5.00
15429,306,Habana Riviera by Iberostar,171.36,4.00
15430,306,Hotel Sevilla,287.44,2.60
15431,306,Conde de Villanueva,296.38,1.90
15432,306,Hostal Comendador,398.97,4.50
15433,306,Hotel Florida,178.31,4.00
15434,306,El Bosque,221.17,2.10
15435,306,Hotel Habana Libre,279.30,5.00
15436,306,Hotel Los Frailes,371.39,2.20
15437,306,Hotel Florida,176.43,4.00
15438,306,Hotel Marqués de Prado Ameno,300.14,4.00
15439,306,Iberostar Selection La Habana,395.17,5.00
15440,306,Hostal Raúl y Olga,160.80,3.20
15441,306,Homestay Paraíso del Este Cuba,290.41,3.20
15442,306,iHouse Garden Havana,438.32,3.30
15443,306,Hostal Dami&Lazaro,285.30,2.50
15444,307,Sunset Bay Resort,438.09,5.00
15445,307,3 Rivers & Rosalie Forest Eco Lodge,415.25,3.80
15446,307,Banana Lama Eco villa and cottages,429.48,2.60
15447,307,Rosalie Bay Resort,385.69,3.70
15448,307,Symes-Zee Hotel - Bar - Restaurant,210.61,3.80
15449,307,Flamboyant Hotel,154.62,1.80
15450,307,Castaways,265.94,3.90
15451,307,Roseau Valley Hotel,402.78,1.30
15452,307,Papillote Wilderness Retreat,438.92,1.50
15453,307,Dom Can's Guest House,300.59,2.90
15454,307,Cherry Lodge Hotel,307.88,2.60
15455,307,Sea Breeze Inn,242.55,1.20
15456,307,Guest House,300.62,1.80
15457,307,Madinina Lodgings,450.94,3.40
15458,307,Tikaztoukite,399.74,4.30
15459,308,Hôtel ibis Styles Carcassonne La Cité 3 étoiles,211.03,3.00
15460,308,Tribe Hôtel,478.26,4.00
15461,308,Hôtel du Pont-Vieux,295.25,3.00
15462,308,Hôtel de la Cité,463.84,5.00
15463,308,résidence CERISE Carcassonne Sud,339.97,1.30
15464,308,Campanile,254.31,3.00
15465,308,résidence CERISE Carcassonne Sud,399.01,2.10
15466,308,Hôtel L'Aragon,265.70,3.00
15467,308,résidence CERISE Carcassonne Sud,350.75,4.90
15468,308,résidence CERISE Carcassonne Sud,102.72,1.60
15469,308,Hôtel Montmorency,352.83,4.00
15470,308,Domaine de Fraisse,325.97,1.90
15471,308,Hôtel Pont Rouge,334.91,3.00
15472,308,Appart'City,297.87,3.50
15473,308,Royal Hotel,371.77,2.00
15474,308,Hôtel Ibis centre Carcassonne,188.11,3.00
15475,308,Brit Hotel Bosquet,192.16,4.20
15476,308,Hôtel Mercure Porte de la Cité,293.66,4.00
15477,308,Hôtel Espace Cité,179.73,2.00
15478,308,résidence CERISE Carcassonne Sud,213.57,1.20
15479,309,Pestana Alvor South Beach,144.80,4.70
15480,309,Hotel Villa Luz,402.76,2.90
15481,309,Luz Bay Club,139.28,4.00
15482,309,Baluarte da Vila Apartments,446.52,2.80
15483,309,Pestana Blue Alvor Beach,189.39,2.90
15484,309,Atalaia Sol,138.63,1.20
15485,309,Lagosmar,259.06,2.00
15486,309,Vitor's Village,227.47,2.80
15487,309,Jupiter,473.41,3.80
15488,309,Algarve Casino,104.91,3.30
15489,309,Hotel da Rocha,396.51,4.00
15490,309,AP Oriental Beach,276.15,1.50
15491,309,Luz Serviços,374.63,4.00
15492,309,Costa d'Oiro Ambiance Village,402.70,4.00
